Timestamp,Temperature (?C),Humidity (%),CO2 (ppm),PM2.5 (?g/m?),PM10 (?g/m?),TVOC (ppb),CO (ppm),Light Intensity (lux),Motion Detected,Occupancy Count,Ventilation Status
22-04-2024 14:50,25.34,51.83,704.27,25.86,77.75,464.77,3.2,366.77,1,39,Closed
22-04-2024 14:55,25.74,60.39,641.61,60.01,15.48,268.32,2.26,375.45,1,25,Open
22-04-2024 15:00,25.85,33.28,644.89,16.61,46.33,156.52,3.62,623.87,1,2,Closed
22-04-2024 15:05,20.28,65.52,481.23,62.23,85.67,260.28,3.31,,0,19,Open
22-04-2024 15:10,19.93,37.78,498.86,25.99,60.51,,4.95,895.88,0,36,Open
22-04-2024 15:15,23.9,43.31,929.89,7.25,58.19,444.42,3.43,775.14,1,39,Open
22-04-2024 15:20,,33.67,463.85,66.1,79.54,413.76,4.92,933.13,0,3,Open
22-04-2024 15:25,21.19,48.84,878.64,21.19,61.63,262.87,3.44,313.9,0,46,Open
22-04-2024 15:30,19.05,43.53,801.93,61.52,87.52,113.09,1.28,244.41,1,0,Closed
22-04-2024 15:35,25.17,38.64,861.51,57.22,43.7,472.25,0.32,962.96,1,19,Closed
22-04-2024 15:40,21,37.06,984.9,70.15,34.68,106.41,0.14,397.06,1,21,Closed
22-04-2024 15:45,19.66,35.59,468.2,7.78,84.52,104.28,4.01,159.31,1,49,Closed
22-04-2024 15:50,19.48,32.54,431.56,12.31,38.12,168.17,2.71,478.9,1,2,Open
22-04-2024 15:55,21.15,38.61,840.34,35.95,97.3,261.61,1.57,506.89,0,29,Open
22-04-2024 16:00,23.93,30.16,496.07,51.01,73.71,,0.23,946.6,0,29,Open
22-04-2024 16:05,21.58,33.28,754.83,58.91,22.92,339.79,1.4,576.28,0,45,Open
22-04-2024 16:10,18.21,68.67,675.47,59.53,,194.4,0.1,452.57,0,17,Closed
22-04-2024 16:15,18.97,46.08,919.06,54.8,17.97,93.74,2.3,547.63,0,2,Closed
22-04-2024 16:20,20.91,66.73,887.2,40.93,47.22,312.3,4.65,735.3,1,48,Closed
22-04-2024 16:25,24.6,45.98,689.52,24.71,78.39,187.6,2.71,640.93,1,36,Open
22-04-2024 16:30,18.99,61.16,656.19,68.39,58.93,362.46,4.26,750.03,1,23,Closed
22-04-2024 16:35,23.61,57.97,651.72,19.66,69.89,115.11,2.1,575.95,1,27,Open
22-04-2024 16:40,19.2,36.49,750.09,9.55,68.62,470.93,1.08,371.55,1,25,Closed
22-04-2024 16:45,20.12,48.72,708.51,50.26,14.71,448.47,3.12,523.87,0,29,Closed
22-04-2024 16:50,19.72,34.87,710.02,47.03,31.95,294.7,2.1,127.74,1,,Closed
22-04-2024 16:55,18.67,46.24,869.3,59.91,31.45,353.27,4.63,974.55,0,8,Closed
22-04-2024 17:00,24.71,41.3,740.54,72.63,88.14,438.22,1.7,405.3,1,34,Closed
22-04-2024 17:05,22.63,54.69,947.36,49.51,94.72,231.08,2.3,725.74,1,10,Open
22-04-2024 17:10,26.31,59.79,739.12,67.24,53.96,367.22,4.87,886.18,0,40,Open
22-04-2024 17:15,18.99,66.55,980.66,72.38,82.32,389.03,0.22,715.39,0,40,Open
22-04-2024 17:20,19.45,31.92,942.71,60.53,17.48,193.6,3.59,695.52,0,33,Closed
22-04-2024 17:25,21.06,59.73,,19.67,59.68,243.48,0.8,796.18,0,22,Closed
22-04-2024 17:30,25.66,35.09,959.86,58.44,82.16,77.84,0.52,874.22,1,39,Closed
22-04-2024 17:35,21.06,64.74,659.41,55.99,20.79,470.41,4.96,403.81,1,34,Open
22-04-2024 17:40,22.08,55.98,462.88,61.51,81.44,244.86,2.69,204.33,1,3,Closed
22-04-2024 17:45,21.02,66.09,554.23,48.51,41.32,64.19,2.47,352.76,0,48,Closed
22-04-2024 17:50,18.8,35.19,534.07,44.59,39.43,54.45,2.87,629.5,0,5,Closed
22-04-2024 17:55,27.39,49.36,612.83,12.82,61.68,63.42,2.97,474.92,1,29,Closed
22-04-2024 18:00,23.49,49.71,849.14,12.58,68.85,121.83,3.4,436.49,0,30,Closed
22-04-2024 18:05,25.88,59.65,941.99,73.29,72.94,235.57,3.79,836.53,1,34,Open
22-04-2024 18:10,24.58,68.8,650.04,,76.94,217.26,1.04,781.03,1,34,Closed
22-04-2024 18:15,23.14,30.52,658.27,10.69,99.69,88.13,4.4,526.91,0,48,Open
22-04-2024 18:20,18.9,56.01,467.74,37.44,64.79,,4.42,220.16,0,18,Open
22-04-2024 18:25,24.43,31.63,784.37,68.65,81.6,124.91,3.26,126.44,1,46,Closed
22-04-2024 18:30,19.55,46.89,610.09,43.52,93.37,176.55,4,320.89,1,24,Open
22-04-2024 18:35,22.14,63.97,443.12,37.58,54.84,259.38,3.46,519.56,1,39,Open
22-04-2024 18:40,24.29,52.5,947.87,64.04,52.77,127.19,1.83,507.64,0,19,Open
22-04-2024 18:45,25.82,63.99,492.21,66.41,30.9,225.88,2.02,487.79,0,49,Closed
22-04-2024 18:50,24.85,55.68,554.93,43.89,68.26,146.63,4.97,512.37,1,7,Open
22-04-2024 18:55,24.72,66.22,472.81,64.95,74.86,308.09,1.86,331.3,1,21,Closed
22-04-2024 19:00,19.49,61.68,622.19,25.21,12.05,62.39,3.99,559.92,1,21,Open
22-04-2024 19:05,21.46,58.97,904.25,12.3,17.26,118.69,4.54,257.59,1,44,Open
22-04-2024 19:10,18.43,59.75,669.88,41.4,25.39,358.89,3.75,339.8,0,23,Closed
22-04-2024 19:15,25.19,52.64,550.6,37.26,21.76,244.95,1.76,160.59,0,43,Closed
22-04-2024 19:20,27.53,63.97,894.88,41.03,24.52,,0.13,106.99,1,21,Closed
22-04-2024 19:25,20.64,48.63,737.01,8.35,77.24,79.8,0.37,349.02,0,2,Closed
22-04-2024 19:30,18.88,32.64,567.31,9.85,85.09,344.6,1.66,831.49,0,1,Open
22-04-2024 19:35,22.76,59.98,744.63,12.1,87.42,279.45,2.38,533.92,0,38,Open
22-04-2024 19:40,26.57,59.53,690.54,36.3,20.48,88.95,4.06,195.11,1,,Closed
22-04-2024 19:45,23.52,35.41,848.53,60.26,73.68,211.47,2.86,547.11,1,1,Open
22-04-2024 19:50,18.47,40,666.8,14.33,43.58,269.22,2.44,757.77,1,38,Open
22-04-2024 19:55,27.74,39.8,995.25,33.15,20.76,354.31,0.9,463,1,47,Closed
22-04-2024 20:00,26.29,53.69,544.16,26.62,10.8,203.51,2.94,289.59,1,10,Open
22-04-2024 20:05,19.32,52.33,739.23,30.77,31.32,206.67,3.88,268.94,1,6,Open
22-04-2024 20:10,27.22,34.77,582.7,5.68,77.26,211.76,4.15,117.25,0,5,
22-04-2024 20:15,22.51,47.56,830.5,44.13,23.66,398.27,3.85,976.67,1,34,Open
22-04-2024 20:20,21.72,30.99,932.99,46.88,71.78,458.56,1.57,440.52,0,1,Open
22-04-2024 20:25,22.61,36.28,710.02,20.56,54.24,318.12,1.14,311.52,1,38,Closed
22-04-2024 20:30,26.35,32.76,455.21,18.17,46.83,208.58,0.71,956.86,0,25,Closed
22-04-2024 20:35,24.59,49.75,540.47,27.19,97.78,75.48,0.43,465,1,34,Open
22-04-2024 20:40,18.59,32.5,492.72,69.6,73.45,481.52,4.94,925.41,1,36,Closed
22-04-2024 20:45,27.58,68.05,633.93,8.39,50.11,397.16,0.4,179.05,0,22,Open
22-04-2024 20:50,19.48,55.05,984.89,23.95,93.21,113.54,2.75,964.99,1,14,Closed
22-04-2024 20:55,25.46,60.87,927.34,13.13,,290.7,3.57,897.28,1,21,Closed
22-04-2024 21:00,24.36,46.47,900.24,64.82,66.68,439.33,4.33,683.1,0,14,
22-04-2024 21:05,19.88,67.97,903.73,62.75,37.25,333.06,0.6,826.59,1,6,Closed
22-04-2024 21:10,19.71,61,592.39,18.48,56.1,286.02,0.2,536.66,0,34,Closed
22-04-2024 21:15,26.7,42.52,847.86,,88.45,377.28,2.74,237.74,1,38,Open
22-04-2024 21:20,22.2,34.84,409.1,48.37,88.06,70.72,1.8,500.2,1,5,Open
22-04-2024 21:25,24.55,48.39,619.04,13.99,57.7,121.83,4,320.89,0,45,Closed
22-04-2024 21:30,23.04,52.02,804.99,52.16,25,101.29,2.83,643.42,1,36,Closed
22-04-2024 21:35,25.27,51.27,531.81,8.46,59.46,348.75,4.9,695.56,1,25,Open
22-04-2024 21:40,22.79,67.62,558.44,18.64,57.15,446.83,1.34,485.84,1,32,Open
22-04-2024 21:45,20.87,57.78,802.81,50.05,35.78,494.28,3.3,289.84,0,18,Open
22-04-2024 21:50,21.63,48.61,731,52.53,48.8,434.91,0.35,634.09,0,44,Closed
22-04-2024 21:55,26.59,58.49,789.4,12.6,83.48,328.88,3.62,317.96,0,17,Closed
22-04-2024 22:00,22.68,43.91,746.4,,96.62,134.05,4.01,797.41,0,43,Closed
22-04-2024 22:05,20.13,61.97,969.8,22.52,36.21,66.04,2.96,113.88,0,47,Open
22-04-2024 22:10,27.35,65.28,981.01,49.51,58.63,495.21,1.04,539.39,1,30,Closed
22-04-2024 22:15,25.97,67.88,559.92,9.61,51.91,86.07,1.93,932.95,0,26,Open
22-04-2024 22:20,18.56,31.37,780.19,54.44,36.95,260.63,2.01,739.79,0,5,Open
22-04-2024 22:25,27.99,41.58,737.51,29.98,37.25,336.51,4.76,500.2,0,49,Closed
22-04-2024 22:30,24.95,36.61,431.18,19.91,36.92,133.47,4.51,176.43,0,25,Closed
22-04-2024 22:35,19.6,56.67,481.26,49.1,99.72,310.66,1.44,945.32,1,41,Closed
22-04-2024 22:40,20.37,40.22,630.39,46.02,74.72,327.9,4.11,954.95,1,47,Open
22-04-2024 22:45,24.92,,592.38,11.88,83.46,453.97,3.71,767.77,0,24,Closed
22-04-2024 22:50,25.8,61.42,582.75,55.09,72.07,225.72,4.55,643.45,1,2,Open
22-04-2024 22:55,20.39,64.03,511.56,65.96,47.67,129.78,1.53,672.83,1,5,Open
22-04-2024 23:00,20.57,54.19,984.07,22.59,41.26,368.11,4.16,548.41,0,17,Open
22-04-2024 23:05,21.07,48.05,925.94,16.94,53.23,128.12,4.75,257.65,1,2,Open
22-04-2024 23:10,23.98,32.54,430.45,16.43,35.29,215.72,3.68,698.42,1,15,Open
22-04-2024 23:15,19.72,59.49,998.42,33.15,52.28,474.39,3.76,192.81,0,42,Closed
22-04-2024 23:20,19.04,58.44,416.21,18.97,71.56,54.95,4.7,784.63,0,1,Open
22-04-2024 23:25,24.79,39.44,454.15,34.79,84.37,431.83,3.57,492.53,1,,Closed
22-04-2024 23:30,25.79,59.17,794.99,60.03,39.84,259.1,4.99,655.59,1,27,Closed
22-04-2024 23:35,23.01,39.25,498.52,64.35,28.03,383.39,3.97,741.61,0,19,Open
22-04-2024 23:40,21.64,57,492.83,34.17,29.31,481.35,1.19,723.53,0,5,Closed
22-04-2024 23:45,22.32,35.89,506.48,35.23,91.42,274,4.18,443.86,1,44,Closed
22-04-2024 23:50,21.88,66.49,998.59,53.58,56.65,463.08,4.1,511.44,1,29,Open
22-04-2024 23:55,27.6,45.92,689.94,9.14,61.95,113.43,1.24,189.46,0,49,Closed
23-04-2024 00:00,25.68,54.12,727,27.67,87.51,449.19,1.29,146.52,0,35,Open
23-04-2024 00:05,20.08,38.27,791.09,58.47,27.45,412.21,0.28,769.77,1,18,Open
23-04-2024 00:10,21.84,64.09,918.6,45.55,48.49,69.62,1.27,788.35,1,1,Open
23-04-2024 00:15,23.44,68.73,669.59,29.67,83.53,209.74,3.82,491.96,0,18,Open
23-04-2024 00:20,24.13,42.2,601.25,57.01,43.92,335.44,3.73,757.25,1,25,Closed
23-04-2024 00:25,22.68,38.18,400.15,44.42,72.96,100.88,2.99,,1,30,Open
23-04-2024 00:30,26.1,51.47,465.11,54.99,77.04,66.43,3.56,793.72,0,0,Open
23-04-2024 00:35,25.68,68.32,726.16,34.39,72.33,366.04,1.26,440.11,0,48,Closed
23-04-2024 00:40,23.05,60.53,974.47,61,97.19,148.64,1.23,122.07,1,39,Open
23-04-2024 00:45,26.54,69.35,730.33,54.31,97.3,458.55,4.38,140.94,1,2,Open
23-04-2024 00:50,25.51,65.02,954.46,36.7,39.11,268.1,1.79,124.66,0,,Closed
23-04-2024 00:55,25.79,57.46,965.12,55.75,24.44,107.24,1.5,101.17,0,40,Closed
23-04-2024 01:00,27.56,37.38,448.51,57.22,91.37,432.96,4.23,552,1,8,Closed
23-04-2024 01:05,20.66,65.22,866.27,24.72,99.1,50.98,4.7,890.23,1,35,Closed
23-04-2024 01:10,20.68,54.24,613.89,29.42,51.34,249.41,4.5,861.43,1,5,Open
23-04-2024 01:15,26.89,48.07,961.82,8.02,35.07,494.29,4.17,567.09,1,33,Open
23-04-2024 01:20,25.72,50.02,981.21,21.89,,137.97,0.5,485.48,0,32,Open
23-04-2024 01:25,27.27,68.56,467.7,69.87,32.91,281.11,2.8,657.73,1,7,Open
23-04-2024 01:30,18.63,30.44,415.18,61.13,89.3,490.02,3.5,445.59,1,24,Open
23-04-2024 01:35,24.28,60.01,454.08,7,29.88,366.23,3.26,409.47,1,4,Open
23-04-2024 01:40,19.45,60.48,700.8,20.43,85.98,497.37,3.34,378.27,0,34,Closed
23-04-2024 01:45,23.04,33.81,500.39,40.97,54.28,427.39,1.88,443.74,1,19,Open
23-04-2024 01:50,19.56,68.65,400.38,35.41,66.35,491.6,1.87,872.22,1,27,Open
23-04-2024 01:55,19.28,49.82,964.04,60.36,31.23,344.6,2.77,958.88,1,41,Open
23-04-2024 02:00,18.12,58.61,853.82,39.14,19.83,260.85,4.61,235.43,1,32,Closed
23-04-2024 02:05,24.3,47.06,614.55,36.03,76.46,113.54,,580.88,1,12,Open
23-04-2024 02:10,21.59,42.67,961,20.55,10.5,466.92,3.78,,1,8,
23-04-2024 02:15,19.05,52.8,547.57,26.13,95.03,183.4,4.35,283.1,0,46,Open
23-04-2024 02:20,21.23,65.68,472.29,20.26,95.02,352.94,4.33,695.57,1,31,Open
23-04-2024 02:25,19.69,55.61,405.87,72.48,80.92,90.61,1.55,320.08,0,38,Open
23-04-2024 02:30,27.42,56.12,592.75,,62.82,194.04,4.8,431.06,0,16,Open
23-04-2024 02:35,21.2,42.66,912.83,20.95,23.96,92.25,0.4,158.63,0,6,Closed
23-04-2024 02:40,21.34,39.37,644.91,23.26,68.56,215.67,2.27,465.67,0,29,Closed
23-04-2024 02:45,26.4,55.12,614.52,46.4,98.83,122.05,1.73,350.59,1,19,Closed
23-04-2024 02:50,24.48,35.84,554.11,31.29,22.17,319.71,0.4,298.62,1,1,Open
23-04-2024 02:55,25.1,47.86,748.92,24.18,15.93,491.64,1.9,507.58,1,38,
23-04-2024 03:00,24.36,39.99,842.06,13.69,20.57,310.62,1.05,148.77,1,22,Open
23-04-2024 03:05,27.46,58.23,616.96,6.73,22.65,,4.97,934.96,1,,Open
23-04-2024 03:10,20.07,51.41,948.16,8.84,13.65,477.27,1.76,880.65,1,37,Open
23-04-2024 03:15,27.89,34.01,417.44,62.83,69.61,132.02,3.08,274.46,1,41,Open
23-04-2024 03:20,26.31,52.4,556.07,10.98,81.83,350.72,2.05,735.89,1,10,Open
23-04-2024 03:25,23.89,54.06,827.09,5.91,63.7,179.88,0.43,384.23,1,24,Closed
23-04-2024 03:30,24.62,41.63,740.07,40.57,39.14,493.02,,733.33,1,4,Closed
23-04-2024 03:35,24.49,43.24,950.85,35.84,56.67,436.72,4.51,311.16,0,44,Open
23-04-2024 03:40,18.58,64.99,506.88,42.93,45.88,319.91,1.06,722.13,1,17,Closed
23-04-2024 03:45,20.18,34.47,434.36,61.6,72.5,63.14,3.07,911.21,1,36,Open
23-04-2024 03:50,27.61,68.72,607.96,13.5,89.57,387.09,1.42,222.65,0,32,Open
23-04-2024 03:55,23.34,38.55,658.72,58.91,64.81,66.96,1.23,157.87,1,29,Open
23-04-2024 04:00,21.78,39.67,989.47,18.91,84.15,206.62,1.11,778.9,0,36,Open
23-04-2024 04:05,25.62,45.64,634.97,19.81,21.29,157.14,1.83,416.74,0,28,Closed
23-04-2024 04:10,23.25,67.92,553.59,18.74,83.54,112.12,4.42,290.02,1,4,Closed
23-04-2024 04:15,18.13,65.84,991.36,32.09,61.72,494.76,1.86,810.08,0,26,Open
23-04-2024 04:20,25.36,59.86,992.54,44.12,47.23,,1.24,804.62,0,17,Closed
23-04-2024 04:25,25.32,61.79,854.76,20.18,79.27,92.38,,589.17,0,40,Closed
23-04-2024 04:30,19.65,50.87,802.04,43.92,18.7,83.92,2.61,964.18,0,11,Closed
23-04-2024 04:35,27.57,66.2,866.87,15.02,45.55,221.7,1.94,391.58,1,36,Closed
23-04-2024 04:40,20.24,35.09,710.17,12.54,13.37,318.24,4.73,412.3,0,21,
23-04-2024 04:45,22.58,51.68,508.34,69.29,95.72,330.44,3.16,825.2,0,29,Closed
23-04-2024 04:50,19.15,62.86,696.92,9.97,39.96,330.27,3.82,552.19,0,46,Closed
23-04-2024 04:55,24.03,52.8,704.38,66.8,45.58,161.6,3.24,823.02,1,1,Closed
23-04-2024 05:00,21.75,62.58,906.9,26.88,77.09,398.08,,411.68,1,21,Open
23-04-2024 05:05,21.53,36.68,527.7,34.1,91.41,79.4,4.31,222.97,1,4,Closed
23-04-2024 05:10,26.27,31.54,757.95,28.66,81.23,284.32,3.52,218.62,1,30,Open
23-04-2024 05:15,18.1,52.35,993.6,7.45,36.08,329.67,0.9,331.53,1,49,Closed
23-04-2024 05:20,25.98,57.89,644.72,71.49,32.39,497.69,0.97,538.08,1,22,Open
23-04-2024 05:25,23.71,52.23,955.75,63.71,89.92,313.97,2.9,674.1,1,34,Open
23-04-2024 05:30,27.86,44.55,655.65,35.5,12.94,110.78,3.62,342.01,0,7,Closed
23-04-2024 05:35,23.89,58.91,973.16,27.5,48.83,395.48,4.93,856.19,1,16,Closed
23-04-2024 05:40,18.55,67.21,408.94,44.98,58.96,213.58,3.74,326.62,0,3,Open
23-04-2024 05:45,18.51,52.8,522.98,17.97,34.15,125.37,2.3,365.52,0,13,Open
23-04-2024 05:50,26.83,36.81,760.16,69.28,,456.27,0.83,353.73,0,0,Closed
23-04-2024 05:55,26.41,50.85,998.92,47.8,42.82,114.02,4.01,440.34,1,5,Closed
23-04-2024 06:00,21.46,60.03,451.13,9.72,33.33,70.9,1.6,652.14,0,29,Closed
23-04-2024 06:05,24.18,37.91,526.61,58.45,81.58,228.79,4.38,541.61,0,17,Open
23-04-2024 06:10,22.9,47.74,711.32,20.95,35.13,190.77,3.23,449.95,1,10,Closed
23-04-2024 06:15,27.67,56.74,445.04,29.8,97.42,299.51,1.26,539.08,1,30,Closed
23-04-2024 06:20,27.5,33.15,938.99,39.99,15.82,368.17,1.45,751.85,1,40,Open
23-04-2024 06:25,27.84,38.18,996.7,22.07,47.14,216.03,3.51,452.04,1,32,Closed
23-04-2024 06:30,26.66,58.86,407.16,43.47,65.06,430.71,2.5,735.15,0,28,Closed
23-04-2024 06:35,27.1,42.52,502.78,43.35,27.94,192.39,3.52,168.97,0,45,Open
23-04-2024 06:40,20.17,33.73,850.9,58.33,56.23,176.27,1.34,768.18,0,39,Closed
23-04-2024 06:45,26.31,59.81,970.09,6.57,50.28,130.72,4.87,435.18,0,36,Open
23-04-2024 06:50,25.09,38.34,585.24,,27.98,87.62,1.58,131.28,0,18,Closed
23-04-2024 06:55,27.63,34.1,695.02,8.21,85.94,436.95,0.41,671.21,1,38,Closed
23-04-2024 07:00,23.71,54.97,892.19,49.23,28.19,213.91,4,492,1,28,Open
23-04-2024 07:05,18.85,66.41,684.58,66.54,76.61,57.68,0.45,137.38,0,26,Open
23-04-2024 07:10,23.97,49.08,985.57,45.44,67.96,401.88,1.45,186.95,0,12,Closed
23-04-2024 07:15,,38.95,939.85,41.99,54.12,299.1,4.02,879,1,16,Closed
23-04-2024 07:20,20.2,53.27,766.46,73.96,76.03,73.63,0.92,600.96,1,8,Closed
23-04-2024 07:25,21.94,55.42,458.52,55.23,16.24,122.77,4.74,621.47,0,49,Closed
23-04-2024 07:30,23.99,67.52,444.26,70.09,16.49,308.1,2.39,179.69,0,7,Open
23-04-2024 07:35,21.74,68.73,943.9,45.98,,156.35,1.7,704.28,0,36,Open
23-04-2024 07:40,21.75,43.71,697.14,72.68,41.41,350.46,4.55,628.99,1,44,Closed
23-04-2024 07:45,19.33,59.44,481.8,58.95,65.54,439.19,1.37,523.44,1,40,Open
23-04-2024 07:50,27.41,64.44,751.48,49.23,95,300.42,3.04,197.89,1,10,Closed
23-04-2024 07:55,25.5,55.5,759.98,11.77,97.31,203.8,3.51,405.93,1,8,Open
23-04-2024 08:00,18.01,64.05,850.1,20.24,,388.62,1.95,129.25,0,8,Closed
23-04-2024 08:05,25.66,50.88,683.91,57.28,10.09,375.39,0.5,971.56,1,14,Open
23-04-2024 08:10,25.4,53.98,582.97,16.36,64.02,148.75,0.96,888.27,1,2,Closed
23-04-2024 08:15,18.1,34.03,518.7,18.07,41.18,243.3,1.33,762.21,1,17,Closed
23-04-2024 08:20,21.7,45.28,981.31,11.5,27.66,51.38,4.5,399.52,1,1,Closed
23-04-2024 08:25,24.07,30.56,720.69,24.72,53.63,357.93,4.36,452.98,0,46,Open
23-04-2024 08:30,22.53,59.85,765.43,17.86,27.19,118.47,3.72,441.54,0,2,Open
23-04-2024 08:35,25.78,46.04,430.86,19.49,95.2,410.14,0.54,274.98,1,46,Open
23-04-2024 08:40,22.25,65.95,,30.55,94.88,,4.2,837.72,0,,Open
23-04-2024 08:45,19.54,34.15,848.88,29.44,99.09,107.62,0.42,137.54,0,39,Closed
23-04-2024 08:50,27.76,30.88,812.88,55.06,34.9,68.93,0.24,449.02,1,19,Closed
23-04-2024 08:55,20.42,45,622.65,58.92,48.42,109.17,1.31,131.42,0,18,Open
23-04-2024 09:00,25.18,68.94,596.14,72.26,70.89,484.01,3.72,,1,47,Closed
23-04-2024 09:05,19.43,68.81,917.81,33.12,32.8,400.03,2.61,472.27,1,41,Open
23-04-2024 09:10,21.29,57.19,951.96,43.48,98.78,197.72,1.02,985.87,1,38,Closed
23-04-2024 09:15,22.42,40.14,861.31,39.49,31.2,115.91,0.53,279.14,,49,Open
23-04-2024 09:20,19.92,49.22,450.29,17.39,68.86,155.64,1.19,460.84,0,31,Closed
23-04-2024 09:25,22.5,69.03,947.24,32.47,87.81,282.97,0.74,842.11,1,24,Closed
23-04-2024 09:30,19.57,61.94,611.84,52.05,28.78,165.57,4.3,589.55,1,6,Open
23-04-2024 09:35,23.59,56.72,541.57,70.88,90.38,171.74,,382.46,1,42,Open
23-04-2024 09:40,24.64,67.16,959.51,58.84,80.58,474.31,3.18,472.96,1,1,Closed
23-04-2024 09:45,18.62,57.79,855.3,16.25,32.71,250.14,3.91,449.78,1,2,Closed
23-04-2024 09:50,26.71,41.82,784.72,38.23,72.17,495.37,4.47,626.96,0,6,Open
23-04-2024 09:55,19.85,52.52,668.49,19.05,79.7,290.55,0.98,291.72,0,12,Closed
23-04-2024 10:00,20.25,40.7,748.05,24.57,62.34,357.74,3.12,322.94,0,47,Open
23-04-2024 10:05,24.61,52.68,778.11,69.63,35.83,240.93,3.11,706.91,0,15,Open
23-04-2024 10:10,22.69,68.47,965.38,62.95,67.34,81.4,4.99,158.29,1,46,Open
23-04-2024 10:15,22.99,50.25,499.34,46.32,13.81,458.75,0.16,421.5,1,38,Closed
23-04-2024 10:20,19.28,50.25,840.98,69.75,34.34,104.3,3.94,532.76,0,36,Open
23-04-2024 10:25,26.06,41.32,635.46,11.08,29.6,225.22,0.13,540.49,0,19,Closed
23-04-2024 10:30,24.17,39.02,965.18,64.57,39.64,282.59,3.9,325.45,0,4,Open
23-04-2024 10:35,19.35,34.39,565.82,34.56,87.23,381.83,1.43,368.1,1,34,Open
23-04-2024 10:40,21.74,56.45,700.93,45.45,95.51,393.52,0.79,966.77,0,27,Closed
23-04-2024 10:45,26.1,52.64,446.44,13.06,68.92,220.82,2.26,733.49,0,23,Closed
23-04-2024 10:50,23.68,50.6,978.17,21.88,65.38,144.81,0.71,758.48,0,36,Open
23-04-2024 10:55,19.09,67.46,614.52,35.82,74.04,252.67,0.11,988.59,0,32,Open
23-04-2024 11:00,21.73,55.67,662.75,38.62,20.46,405.87,2.79,376.03,1,29,Closed
23-04-2024 11:05,20.43,44.41,592.33,32.88,13.04,294.89,1.84,864.21,1,15,Closed
23-04-2024 11:10,23.17,40.29,836.53,24.23,12.77,403.65,4.01,894.97,1,43,Closed
23-04-2024 11:15,26.43,49.06,999.34,31.44,19.13,133.23,2.47,346.25,0,24,Open
23-04-2024 11:20,22.36,42.92,406.48,32.16,88.08,275.3,0.72,715.37,0,29,Closed
23-04-2024 11:25,22.33,43.55,902.5,54.37,48.6,450.91,1.96,772.49,0,34,Open
23-04-2024 11:30,27.05,57.63,765.76,61.11,34.09,307.92,1.93,886.55,1,49,Open
23-04-2024 11:35,23.76,41.61,518.46,25.83,28.74,350.95,1.27,967.16,0,31,Closed
23-04-2024 11:40,23.66,30.62,445.87,35.98,85.85,89.5,4.97,918.41,1,49,Closed
23-04-2024 11:45,20.62,44.05,433.67,12.24,37.22,345.02,1.4,306.83,1,2,Open
23-04-2024 11:50,24.08,67.28,647.55,58.49,64.61,270.52,4.13,560.75,0,40,Open
23-04-2024 11:55,23.76,56.34,870.6,7.68,17.03,435.84,3.64,730.5,1,2,Open
23-04-2024 12:00,21.97,50.64,496,19.46,77.1,490.09,,245.72,1,32,Closed
23-04-2024 12:05,27.91,47.66,688.64,30.56,88.55,492.88,2.88,995.4,0,31,Open
23-04-2024 12:10,26.82,63.85,435.52,40.58,89.82,241.28,2.44,841.29,1,32,
23-04-2024 12:15,25.5,34.95,577.12,68.01,10.54,235.68,2.44,823.58,0,11,Open
23-04-2024 12:20,23.37,42.34,743.73,10.12,97.11,244.66,1.54,233,0,41,Closed
23-04-2024 12:25,22.62,52.69,690.37,59.92,28.34,463.52,2.42,229.14,0,30,Closed
23-04-2024 12:30,19.85,56.63,562.38,5.5,16.6,60.17,2.86,417.47,1,18,Open
23-04-2024 12:35,21.06,42.75,501.91,71.77,32.47,169.54,1.3,498.11,1,25,Open
23-04-2024 12:40,25.74,62.21,581.84,26.72,87.94,411.36,3.56,275.86,1,,Open
23-04-2024 12:45,22.54,42.79,,25.67,83.42,478.21,1.3,616.55,0,,Closed
23-04-2024 12:50,26.82,31.28,883.37,37.32,32.32,277.4,0.92,702.06,0,13,Closed
23-04-2024 12:55,19.48,50.37,988.46,32.65,78.85,206.36,4.84,408.04,1,15,Open
23-04-2024 13:00,23.08,69.81,485.27,34.64,85.25,389.29,1.37,991.81,1,44,Open
23-04-2024 13:05,24.47,43.24,415.8,22.89,67.32,240.83,3.83,381.95,1,47,Open
23-04-2024 13:10,23.17,42.63,874.4,31.49,68.69,207.97,3.8,215.03,1,17,Closed
23-04-2024 13:15,26.89,49.48,568.97,52.48,58.46,115.16,2.42,621.43,0,2,Open
23-04-2024 13:20,27.9,37.17,510.31,46.09,77.69,492.8,1.74,403.06,1,33,Open
23-04-2024 13:25,19.16,54.07,844.47,9.71,36.34,147.59,3.84,705.83,1,36,Open
23-04-2024 13:30,19.3,46.85,782.33,43.62,51.75,479.47,0.21,736.98,0,39,Open
23-04-2024 13:35,19.3,46.11,581.21,44.26,59.59,313.44,4.2,334.68,0,28,Closed
23-04-2024 13:40,24.81,58.08,972.25,18.82,10.54,492.92,1.89,188.76,1,8,Closed
23-04-2024 13:45,21.73,37.44,461.6,14.31,48.79,246.28,3.69,829.38,0,9,Open
23-04-2024 13:50,25.33,69.95,746.29,6.26,46.15,461.57,4.65,637.62,0,29,Open
23-04-2024 13:55,22.05,51.9,562.7,8.32,98.42,232.23,4.66,168.57,,3,Closed
