Temperature (?C),Humidity (%),Light Intensity (lux),year,month,day,day_of_week,hour,minute,quarter,week_of_year,is_weekend
23.88,33.37,269.67,2024,4,14,6,12,25,2,15,True
20.77,49.37,819.58,2024,4,14,6,12,30,2,15,True
21.98,68.75,514.95,2024,4,14,6,12,35,2,15,True
24.8,65.06,722.53,2024,4,14,6,12,40,2,15,True
26.91,64.96,406.55,2024,4,14,6,12,45,2,15,True
18.41,35.09,694.89,2024,4,14,6,12,50,2,15,True
18.72,66.05,185.65,2024,4,14,6,12,55,2,15,True
21.25,30.81,959.02,2024,4,14,6,13,0,2,15,True
20.33,60.49,161.0,2024,4,14,6,13,5,2,15,True
20.65,41.98,163.32,2024,4,14,6,13,10,2,15,True
20.21,50.07,751.13,2024,4,14,6,13,15,2,15,True
19.96,59.35,249.26,2024,4,14,6,13,20,2,15,True
19.31,55.89,344.54,2024,4,14,6,13,25,2,15,True
27.34,43.4,314.17,2024,4,14,6,13,30,2,15,True
19.44,62.7,585.27,2024,4,14,6,13,35,2,15,True
20.04,56.08,604.42,2024,4,14,6,13,40,2,15,True
20.46,63.75,607.04,2024,4,14,6,13,45,2,15,True
27.33,44.65,204.17,2024,4,14,6,13,50,2,15,True
25.56,34.7,192.1,2024,4,14,6,13,55,2,15,True
25.9,44.88,940.4,2024,4,14,6,14,0,2,15,True
19.05,49.78,796.75,2024,4,14,6,14,5,2,15,True
26.36,35.76,828.46,2024,4,14,6,14,10,2,15,True
22.08,52.47,422.7,2024,4,14,6,14,15,2,15,True
20.63,56.45,332.41,2024,4,14,6,14,20,2,15,True
23.76,50.043729282057186,432.12,2024,4,14,6,14,25,2,15,True
26.22,52.2,988.74,2024,4,14,6,14,30,2,15,True
25.79,35.12,201.97,2024,4,14,6,14,35,2,15,True
26.9,35.7,973.43,2024,4,14,6,14,40,2,15,True
27.28,45.07,988.46,2024,4,14,6,14,45,2,15,True
20.38,33.71,332.38,2024,4,14,6,14,50,2,15,True
22.24,52.88,403.66,2024,4,14,6,14,55,2,15,True
18.15,59.49,834.01,2024,4,14,6,15,0,2,15,True
26.79,43.06,914.43,2024,4,14,6,15,5,2,15,True
19.55,67.4,769.36,2024,4,14,6,15,10,2,15,True
26.61,58.43,424.58,2024,4,14,6,15,15,2,15,True
21.29,69.56,802.85,2024,4,14,6,15,20,2,15,True
21.68,54.27,198.82,2024,4,14,6,15,25,2,15,True
18.39,48.43,352.88,2024,4,14,6,15,30,2,15,True
21.27,60.56,182.37,2024,4,14,6,15,35,2,15,True
26.88,50.043729282057186,241.11,2024,4,14,6,15,40,2,15,True
18.26,30.03,361.53,2024,4,14,6,15,45,2,15,True
22.06,38.52,849.0,2024,4,14,6,15,50,2,15,True
18.31,38.23,103.07,2024,4,14,6,15,55,2,15,True
21.71,49.56,735.16,2024,4,14,6,16,0,2,15,True
19.73,58.47,950.47,2024,4,14,6,16,5,2,15,True
20.52,52.27,564.47,2024,4,14,6,16,10,2,15,True
26.78,34.13,305.63,2024,4,14,6,16,15,2,15,True
22.36,40.42,160.88,2024,4,14,6,16,20,2,15,True
20.74,35.46,494.76,2024,4,14,6,16,25,2,15,True
23.89,33.18,828.52,2024,4,14,6,16,30,2,15,True
19.42,36.27,956.62,2024,4,14,6,16,35,2,15,True
20.59,50.79,683.36,2024,4,14,6,16,40,2,15,True
23.46,60.23,539.87,2024,4,14,6,16,45,2,15,True
20.38,45.88,367.2,2024,4,14,6,16,50,2,15,True
24.79,38.03,388.05,2024,4,14,6,16,55,2,15,True
22.91,47.21,130.44,2024,4,14,6,17,0,2,15,True
25.72,43.2,666.91,2024,4,14,6,17,5,2,15,True
22.995822802039598,31.79,309.4,2024,4,14,6,17,10,2,15,True
19.16,66.9,616.18,2024,4,14,6,17,15,2,15,True
21.35,30.42,729.65,2024,4,14,6,17,20,2,15,True
21.2,31.65,954.05,2024,4,14,6,17,25,2,15,True
19.51,42.02,336.38,2024,4,14,6,17,30,2,15,True
26.1,61.07,613.42,2024,4,14,6,17,35,2,15,True
25.6,49.55,860.27,2024,4,14,6,17,40,2,15,True
22.84,50.45,469.0,2024,4,14,6,17,45,2,15,True
23.38,54.68,710.96,2024,4,14,6,17,50,2,15,True
18.6,31.61,801.42,2024,4,14,6,17,55,2,15,True
23.56,68.35,181.33,2024,4,14,6,18,0,2,15,True
25.91,51.98,579.99,2024,4,14,6,18,5,2,15,True
23.74,62.95,851.75,2024,4,14,6,18,10,2,15,True
20.65,50.043729282057186,525.13,2024,4,14,6,18,15,2,15,True
24.68,47.43,862.89,2024,4,14,6,18,20,2,15,True
21.61,36.73,519.9,2024,4,14,6,18,25,2,15,True
23.45,44.4,673.04,2024,4,14,6,18,30,2,15,True
22.88,37.4,293.26,2024,4,14,6,18,35,2,15,True
21.81,66.51,957.33,2024,4,14,6,18,40,2,15,True
25.19,43.14,433.63,2024,4,14,6,18,45,2,15,True
26.84,45.98,493.44,2024,4,14,6,18,50,2,15,True
18.05,35.37,443.33,2024,4,14,6,18,55,2,15,True
27.34,69.69,340.34,2024,4,14,6,19,0,2,15,True
23.12,52.86,598.21,2024,4,14,6,19,5,2,15,True
25.01,52.98,822.7,2024,4,14,6,19,10,2,15,True
26.56,35.82,737.56,2024,4,14,6,19,15,2,15,True
22.67,57.17,660.87,2024,4,14,6,19,20,2,15,True
26.35,57.24,416.27,2024,4,14,6,19,25,2,15,True
19.78,66.17,894.01,2024,4,14,6,19,30,2,15,True
19.59,41.35,251.16,2024,4,14,6,19,35,2,15,True
24.57,64.79,552.05,2024,4,14,6,19,40,2,15,True
26.7,47.75,684.12,2024,4,14,6,19,45,2,15,True
22.995822802039598,50.043729282057186,318.57,2024,4,14,6,19,50,2,15,True
22.995822802039598,56.43,362.56,2024,4,14,6,19,55,2,15,True
23.25,31.31,622.2,2024,4,14,6,20,0,2,15,True
21.31,64.32,694.42,2024,4,14,6,20,5,2,15,True
27.8,32.62,899.67,2024,4,14,6,20,10,2,15,True
21.2,45.95,595.69,2024,4,14,6,20,15,2,15,True
22.995822802039598,35.73,744.39,2024,4,14,6,20,20,2,15,True
23.32,48.82,854.52,2024,4,14,6,20,25,2,15,True
24.09,68.3,477.68,2024,4,14,6,20,30,2,15,True
21.93,35.71,341.4,2024,4,14,6,20,35,2,15,True
27.65,34.3,725.92,2024,4,14,6,20,40,2,15,True
23.72,37.92,825.88,2024,4,14,6,20,45,2,15,True
27.38,67.54,210.53,2024,4,14,6,20,50,2,15,True
18.08,41.25,650.8,2024,4,14,6,20,55,2,15,True
23.73,54.28,141.39,2024,4,14,6,21,0,2,15,True
25.17,41.54,778.86,2024,4,14,6,21,5,2,15,True
25.45,58.78,557.61,2024,4,14,6,21,10,2,15,True
27.05,55.25,878.42,2024,4,14,6,21,15,2,15,True
18.04,68.38,987.86,2024,4,14,6,21,20,2,15,True
18.0,43.15,155.91,2024,4,14,6,21,25,2,15,True
22.72,42.5,710.79,2024,4,14,6,21,30,2,15,True
18.29,61.17,373.06,2024,4,14,6,21,35,2,15,True
27.75,36.33,744.86,2024,4,14,6,21,40,2,15,True
20.22,59.12,486.14,2024,4,14,6,21,45,2,15,True
22.73,60.88,707.09,2024,4,14,6,21,50,2,15,True
18.61,64.34,315.23,2024,4,14,6,21,55,2,15,True
23.22,57.59,371.88,2024,4,14,6,22,0,2,15,True
21.8,36.68,442.72,2024,4,14,6,22,5,2,15,True
18.45,43.44,216.04,2024,4,14,6,22,10,2,15,True
21.35,32.23,124.52,2024,4,14,6,22,15,2,15,True
21.91,60.11,521.36,2024,4,14,6,22,20,2,15,True
27.9,57.65,315.02,2024,4,14,6,22,25,2,15,True
20.08,50.59,704.32,2024,4,14,6,22,30,2,15,True
23.45,69.15,725.49,2024,4,14,6,22,35,2,15,True
27.87,42.79,269.27,2024,4,14,6,22,40,2,15,True
25.92,65.62,483.92,2024,4,14,6,22,45,2,15,True
27.93,37.27,281.32,2024,4,14,6,22,50,2,15,True
27.68,68.2,804.3,2024,4,14,6,22,55,2,15,True
22.9,41.55,560.39,2024,4,14,6,23,0,2,15,True
24.96,62.25,606.59,2024,4,14,6,23,5,2,15,True
19.1,34.49,686.51,2024,4,14,6,23,10,2,15,True
22.41,46.37,319.22,2024,4,14,6,23,15,2,15,True
26.09,68.64,249.57,2024,4,14,6,23,20,2,15,True
23.05,42.45,916.85,2024,4,14,6,23,25,2,15,True
25.03,61.22,749.54,2024,4,14,6,23,30,2,15,True
25.46,49.38,168.38,2024,4,14,6,23,35,2,15,True
20.53,54.21,677.19,2024,4,14,6,23,40,2,15,True
26.76,53.94,698.79,2024,4,14,6,23,45,2,15,True
22.6,52.81,307.77,2024,4,14,6,23,50,2,15,True
20.1,49.33,290.4,2024,4,14,6,23,55,2,15,True
26.65,37.62,146.73,2024,4,15,0,0,0,2,16,False
22.18,30.49,650.69,2024,4,15,0,0,5,2,16,False
25.5,57.09,634.77,2024,4,15,0,0,10,2,16,False
23.48,58.24,997.8,2024,4,15,0,0,15,2,16,False
21.82,60.95,240.9,2024,4,15,0,0,20,2,16,False
26.1,67.23,523.6,2024,4,15,0,0,25,2,16,False
23.84,36.5,221.1,2024,4,15,0,0,30,2,16,False
21.91,65.62,797.32,2024,4,15,0,0,35,2,16,False
19.1,39.43,110.05,2024,4,15,0,0,40,2,16,False
26.95,51.69,792.89,2024,4,15,0,0,45,2,16,False
18.35,40.37,619.7,2024,4,15,0,0,50,2,16,False
26.63,35.56,706.56,2024,4,15,0,0,55,2,16,False
21.6,32.06,600.74,2024,4,15,0,1,0,2,16,False
24.39,43.74,374.03,2024,4,15,0,1,5,2,16,False
27.22,68.85,750.98,2024,4,15,0,1,10,2,16,False
19.52,48.9,857.88,2024,4,15,0,1,15,2,16,False
23.67,31.5,986.38,2024,4,15,0,1,20,2,16,False
25.64,56.99,322.79,2024,4,15,0,1,25,2,16,False
25.58,38.07,422.54,2024,4,15,0,1,30,2,16,False
23.26,32.34,288.62,2024,4,15,0,1,35,2,16,False
24.25,61.7,474.21,2024,4,15,0,1,40,2,16,False
25.58,47.85,705.88,2024,4,15,0,1,45,2,16,False
26.41,69.09,192.51,2024,4,15,0,1,50,2,16,False
25.62,58.59,260.18,2024,4,15,0,1,55,2,16,False
21.54,41.54,500.68,2024,4,15,0,2,0,2,16,False
27.97,69.26,817.95,2024,4,15,0,2,5,2,16,False
22.35,64.83,259.25,2024,4,15,0,2,10,2,16,False
18.24,42.64,980.69,2024,4,15,0,2,15,2,16,False
21.63,41.62,557.34,2024,4,15,0,2,20,2,16,False
19.28,50.1,644.37,2024,4,15,0,2,25,2,16,False
19.21,51.67,756.03,2024,4,15,0,2,30,2,16,False
20.82,53.15,788.34,2024,4,15,0,2,35,2,16,False
18.53,38.7,727.0,2024,4,15,0,2,40,2,16,False
24.89,32.19,788.37,2024,4,15,0,2,45,2,16,False
18.74,51.66,613.29,2024,4,15,0,2,50,2,16,False
20.03,54.26,376.95,2024,4,15,0,2,55,2,16,False
18.93,68.32,309.61,2024,4,15,0,3,0,2,16,False
18.63,51.75,491.94,2024,4,15,0,3,5,2,16,False
20.68,36.25,829.45,2024,4,15,0,3,10,2,16,False
23.72,42.29,575.5,2024,4,15,0,3,15,2,16,False
27.65,32.08,794.29,2024,4,15,0,3,20,2,16,False
26.76,30.62,294.48,2024,4,15,0,3,25,2,16,False
26.76,49.12,477.54,2024,4,15,0,3,30,2,16,False
19.76,56.48,833.91,2024,4,15,0,3,35,2,16,False
20.65,68.06,299.87,2024,4,15,0,3,40,2,16,False
18.76,55.34,728.85,2024,4,15,0,3,45,2,16,False
25.78,37.24,628.13,2024,4,15,0,3,50,2,16,False
18.7,66.29,899.61,2024,4,15,0,3,55,2,16,False
23.57,65.2,449.62,2024,4,15,0,4,0,2,16,False
20.48,46.3,834.62,2024,4,15,0,4,5,2,16,False
20.43,50.9,575.27,2024,4,15,0,4,10,2,16,False
27.91,49.97,266.87,2024,4,15,0,4,15,2,16,False
25.57,47.61,366.04,2024,4,15,0,4,20,2,16,False
26.37,43.19,550.4351789883675,2024,4,15,0,4,25,2,16,False
23.72,69.47,690.52,2024,4,15,0,4,30,2,16,False
26.71,66.33,281.07,2024,4,15,0,4,35,2,16,False
24.45,43.34,954.32,2024,4,15,0,4,40,2,16,False
27.46,54.57,493.83,2024,4,15,0,4,45,2,16,False
20.81,33.42,214.24,2024,4,15,0,4,50,2,16,False
23.95,59.81,346.2,2024,4,15,0,4,55,2,16,False
24.9,63.75,550.4351789883675,2024,4,15,0,5,0,2,16,False
21.93,48.67,550.4351789883675,2024,4,15,0,5,5,2,16,False
26.8,33.04,990.8,2024,4,15,0,5,10,2,16,False
27.8,53.29,698.35,2024,4,15,0,5,15,2,16,False
22.94,32.2,530.05,2024,4,15,0,5,20,2,16,False
21.91,62.64,525.01,2024,4,15,0,5,25,2,16,False
22.72,53.4,989.27,2024,4,15,0,5,30,2,16,False
26.53,50.043729282057186,998.5,2024,4,15,0,5,35,2,16,False
24.45,45.16,237.56,2024,4,15,0,5,40,2,16,False
18.45,40.01,890.63,2024,4,15,0,5,45,2,16,False
23.42,67.55,474.48,2024,4,15,0,5,50,2,16,False
18.17,66.03,565.98,2024,4,15,0,5,55,2,16,False
25.79,32.64,786.14,2024,4,15,0,6,0,2,16,False
21.28,64.53,727.14,2024,4,15,0,6,5,2,16,False
22.72,50.043729282057186,474.48,2024,4,15,0,6,10,2,16,False
25.99,48.13,676.84,2024,4,15,0,6,15,2,16,False
18.46,65.71,121.12,2024,4,15,0,6,20,2,16,False
19.59,47.89,253.98,2024,4,15,0,6,25,2,16,False
21.98,32.29,491.84,2024,4,15,0,6,30,2,16,False
20.3,51.86,911.28,2024,4,15,0,6,35,2,16,False
21.38,67.44,975.62,2024,4,15,0,6,40,2,16,False
27.98,51.36,556.05,2024,4,15,0,6,45,2,16,False
26.25,35.56,185.43,2024,4,15,0,6,50,2,16,False
26.84,47.58,925.06,2024,4,15,0,6,55,2,16,False
27.37,34.25,839.39,2024,4,15,0,7,0,2,16,False
21.41,53.41,128.01,2024,4,15,0,7,5,2,16,False
20.97,54.99,531.91,2024,4,15,0,7,10,2,16,False
20.34,56.57,537.4,2024,4,15,0,7,15,2,16,False
26.3,32.12,440.03,2024,4,15,0,7,20,2,16,False
24.8,63.93,908.32,2024,4,15,0,7,25,2,16,False
20.36,66.67,940.77,2024,4,15,0,7,30,2,16,False
21.77,41.47,127.9,2024,4,15,0,7,35,2,16,False
23.07,61.32,346.03,2024,4,15,0,7,40,2,16,False
23.28,49.33,487.3,2024,4,15,0,7,45,2,16,False
26.89,51.25,983.73,2024,4,15,0,7,50,2,16,False
21.81,39.71,616.13,2024,4,15,0,7,55,2,16,False
27.09,65.79,490.25,2024,4,15,0,8,0,2,16,False
22.41,68.33,585.83,2024,4,15,0,8,5,2,16,False
25.46,56.19,366.66,2024,4,15,0,8,10,2,16,False
27.3,36.07,932.84,2024,4,15,0,8,15,2,16,False
27.08,51.38,652.94,2024,4,15,0,8,20,2,16,False
18.57,42.1,169.63,2024,4,15,0,8,25,2,16,False
20.06,48.03,564.12,2024,4,15,0,8,30,2,16,False
22.77,56.98,485.26,2024,4,15,0,8,35,2,16,False
22.32,50.043729282057186,242.04,2024,4,15,0,8,40,2,16,False
24.41,38.13,619.16,2024,4,15,0,8,45,2,16,False
27.45,60.0,261.15,2024,4,15,0,8,50,2,16,False
19.12,31.53,673.47,2024,4,15,0,8,55,2,16,False
22.52,54.07,545.44,2024,4,15,0,9,0,2,16,False
19.92,40.69,653.66,2024,4,15,0,9,5,2,16,False
26.94,66.1,941.66,2024,4,15,0,9,10,2,16,False
27.65,63.32,172.51,2024,4,15,0,9,15,2,16,False
22.79,66.77,700.85,2024,4,15,0,9,20,2,16,False
19.04,33.75,257.76,2024,4,15,0,9,25,2,16,False
25.85,69.79,224.36,2024,4,15,0,9,30,2,16,False
24.97,35.74,850.28,2024,4,15,0,9,35,2,16,False
21.55,64.81,762.87,2024,4,15,0,9,40,2,16,False
26.87,45.04,710.88,2024,4,15,0,9,45,2,16,False
27.76,68.2,894.18,2024,4,15,0,9,50,2,16,False
23.58,30.04,373.42,2024,4,15,0,9,55,2,16,False
23.66,57.57,871.11,2024,4,15,0,10,0,2,16,False
20.98,69.83,971.37,2024,4,15,0,10,5,2,16,False
23.85,57.75,184.66,2024,4,15,0,10,10,2,16,False
22.4,58.26,365.61,2024,4,15,0,10,15,2,16,False
21.02,56.69,485.61,2024,4,15,0,10,20,2,16,False
18.67,69.17,459.65,2024,4,15,0,10,25,2,16,False
20.53,58.7,591.43,2024,4,15,0,10,30,2,16,False
19.98,49.88,219.77,2024,4,15,0,10,35,2,16,False
23.42,39.91,767.76,2024,4,15,0,10,40,2,16,False
24.02,61.08,248.87,2024,4,15,0,10,45,2,16,False
24.09,36.44,172.18,2024,4,15,0,10,50,2,16,False
21.88,32.49,694.59,2024,4,15,0,10,55,2,16,False
22.21,60.52,174.4,2024,4,15,0,11,0,2,16,False
26.34,44.75,427.66,2024,4,15,0,11,5,2,16,False
22.76,38.49,158.59,2024,4,15,0,11,10,2,16,False
22.995822802039598,60.68,660.46,2024,4,15,0,11,15,2,16,False
22.4,64.71,450.61,2024,4,15,0,11,20,2,16,False
24.5,50.043729282057186,524.29,2024,4,15,0,11,25,2,16,False
18.5,46.6,587.36,2024,4,15,0,11,30,2,16,False
24.53,30.95,759.95,2024,4,15,0,11,35,2,16,False
26.51,63.11,482.69,2024,4,15,0,11,40,2,16,False
27.42,30.33,821.61,2024,4,15,0,11,45,2,16,False
27.97,45.62,623.21,2024,4,15,0,11,50,2,16,False
20.82,66.11,586.39,2024,4,15,0,11,55,2,16,False
23.75,53.33,207.65,2024,4,15,0,12,0,2,16,False
22.51,62.11,970.55,2024,4,15,0,12,5,2,16,False
23.64,35.4,809.64,2024,4,15,0,12,10,2,16,False
19.57,34.59,859.51,2024,4,15,0,12,15,2,16,False
26.56,44.18,590.13,2024,4,15,0,12,20,2,16,False
27.1,56.92,110.73,2024,4,15,0,12,25,2,16,False
22.5,36.53,873.78,2024,4,15,0,12,30,2,16,False
20.8,32.62,862.19,2024,4,15,0,12,35,2,16,False
19.41,69.03,363.88,2024,4,15,0,12,40,2,16,False
24.84,41.63,517.99,2024,4,15,0,12,45,2,16,False
21.12,54.98,787.88,2024,4,15,0,12,50,2,16,False
27.1,56.38,885.59,2024,4,15,0,12,55,2,16,False
24.71,31.55,653.82,2024,4,15,0,13,0,2,16,False
24.46,52.64,639.19,2024,4,15,0,13,5,2,16,False
23.59,38.01,163.45,2024,4,15,0,13,10,2,16,False
18.46,33.6,287.78,2024,4,15,0,13,15,2,16,False
27.32,45.88,471.9,2024,4,15,0,13,20,2,16,False
24.28,61.71,129.07,2024,4,15,0,13,25,2,16,False
27.94,68.76,157.39,2024,4,15,0,13,30,2,16,False
23.37,49.8,386.39,2024,4,15,0,13,35,2,16,False
25.1,65.5,306.01,2024,4,15,0,13,40,2,16,False
18.56,50.043729282057186,714.14,2024,4,15,0,13,45,2,16,False
24.32,47.72,677.21,2024,4,15,0,13,50,2,16,False
25.65,35.81,860.87,2024,4,15,0,13,55,2,16,False
25.79,42.4,372.42,2024,4,15,0,14,0,2,16,False
25.7,45.5,753.31,2024,4,15,0,14,5,2,16,False
20.26,48.18,200.29,2024,4,15,0,14,10,2,16,False
27.75,55.79,773.32,2024,4,15,0,14,15,2,16,False
27.95,55.81,200.31,2024,4,15,0,14,20,2,16,False
18.76,51.73,192.54,2024,4,15,0,14,25,2,16,False
27.36,39.13,187.26,2024,4,15,0,14,30,2,16,False
20.89,44.54,207.57,2024,4,15,0,14,35,2,16,False
24.89,46.54,574.63,2024,4,15,0,14,40,2,16,False
21.38,56.55,286.58,2024,4,15,0,14,45,2,16,False
27.68,35.66,869.95,2024,4,15,0,14,50,2,16,False
19.02,39.67,856.98,2024,4,15,0,14,55,2,16,False
22.98,41.35,873.42,2024,4,15,0,15,0,2,16,False
22.28,50.73,877.4,2024,4,15,0,15,5,2,16,False
21.26,60.3,193.87,2024,4,15,0,15,10,2,16,False
24.46,63.77,697.94,2024,4,15,0,15,15,2,16,False
19.31,59.69,732.24,2024,4,15,0,15,20,2,16,False
25.17,59.93,716.15,2024,4,15,0,15,25,2,16,False
27.81,50.043729282057186,263.31,2024,4,15,0,15,30,2,16,False
26.05,65.39,723.83,2024,4,15,0,15,35,2,16,False
26.6,32.1,106.53,2024,4,15,0,15,40,2,16,False
21.6,51.61,414.79,2024,4,15,0,15,45,2,16,False
21.25,33.54,648.56,2024,4,15,0,15,50,2,16,False
23.17,54.04,996.27,2024,4,15,0,15,55,2,16,False
18.46,31.89,776.59,2024,4,15,0,16,0,2,16,False
27.45,55.64,522.31,2024,4,15,0,16,5,2,16,False
19.44,31.35,301.96,2024,4,15,0,16,10,2,16,False
27.03,36.6,860.71,2024,4,15,0,16,15,2,16,False
18.84,60.14,215.7,2024,4,15,0,16,20,2,16,False
26.23,42.11,410.84,2024,4,15,0,16,25,2,16,False
19.52,65.36,536.21,2024,4,15,0,16,30,2,16,False
18.38,33.93,388.64,2024,4,15,0,16,35,2,16,False
25.19,51.22,550.0,2024,4,15,0,16,40,2,16,False
20.8,67.03,911.65,2024,4,15,0,16,45,2,16,False
25.14,46.53,758.15,2024,4,15,0,16,50,2,16,False
23.55,43.11,542.49,2024,4,15,0,16,55,2,16,False
19.09,68.64,178.26,2024,4,15,0,17,0,2,16,False
27.32,46.97,550.4351789883675,2024,4,15,0,17,5,2,16,False
22.52,57.95,524.5,2024,4,15,0,17,10,2,16,False
25.34,66.8,946.11,2024,4,15,0,17,15,2,16,False
23.01,30.43,785.6,2024,4,15,0,17,20,2,16,False
24.04,52.77,962.23,2024,4,15,0,17,25,2,16,False
21.03,58.54,848.26,2024,4,15,0,17,30,2,16,False
20.0,50.043729282057186,578.04,2024,4,15,0,17,35,2,16,False
23.43,56.92,410.65,2024,4,15,0,17,40,2,16,False
22.4,62.26,590.63,2024,4,15,0,17,45,2,16,False
21.9,42.62,483.12,2024,4,15,0,17,50,2,16,False
24.73,42.93,223.86,2024,4,15,0,17,55,2,16,False
24.91,33.51,640.6,2024,4,15,0,18,0,2,16,False
18.46,68.2,884.14,2024,4,15,0,18,5,2,16,False
21.39,31.32,448.78,2024,4,15,0,18,10,2,16,False
22.12,48.83,382.34,2024,4,15,0,18,15,2,16,False
18.97,51.31,399.35,2024,4,15,0,18,20,2,16,False
20.36,35.64,544.21,2024,4,15,0,18,25,2,16,False
18.52,49.6,108.26,2024,4,15,0,18,30,2,16,False
27.96,41.79,811.15,2024,4,15,0,18,35,2,16,False
25.37,62.1,330.59,2024,4,15,0,18,40,2,16,False
18.87,62.93,701.87,2024,4,15,0,18,45,2,16,False
18.2,47.31,747.0,2024,4,15,0,18,50,2,16,False
25.19,47.38,402.52,2024,4,15,0,18,55,2,16,False
22.39,33.04,808.81,2024,4,15,0,19,0,2,16,False
25.87,44.29,694.39,2024,4,15,0,19,5,2,16,False
27.23,46.22,402.2,2024,4,15,0,19,10,2,16,False
23.99,47.87,721.26,2024,4,15,0,19,15,2,16,False
19.87,48.12,918.48,2024,4,15,0,19,20,2,16,False
25.82,33.69,370.59,2024,4,15,0,19,25,2,16,False
27.56,36.52,637.58,2024,4,15,0,19,30,2,16,False
23.8,47.35,751.94,2024,4,15,0,19,35,2,16,False
24.82,45.14,339.58,2024,4,15,0,19,40,2,16,False
21.37,35.7,667.3,2024,4,15,0,19,45,2,16,False
21.82,55.95,492.88,2024,4,15,0,19,50,2,16,False
25.35,34.71,149.08,2024,4,15,0,19,55,2,16,False
27.28,30.21,946.28,2024,4,15,0,20,0,2,16,False
24.29,54.5,916.88,2024,4,15,0,20,5,2,16,False
25.9,33.31,234.63,2024,4,15,0,20,10,2,16,False
19.72,32.42,372.86,2024,4,15,0,20,15,2,16,False
20.12,33.43,301.73,2024,4,15,0,20,20,2,16,False
23.32,67.45,373.99,2024,4,15,0,20,25,2,16,False
19.77,34.21,550.4351789883675,2024,4,15,0,20,30,2,16,False
24.35,63.56,218.85,2024,4,15,0,20,35,2,16,False
20.92,61.06,201.65,2024,4,15,0,20,40,2,16,False
25.92,63.65,358.76,2024,4,15,0,20,45,2,16,False
26.08,54.21,673.28,2024,4,15,0,20,50,2,16,False
22.64,36.2,246.21,2024,4,15,0,20,55,2,16,False
19.81,60.84,614.72,2024,4,15,0,21,0,2,16,False
24.47,52.62,985.4,2024,4,15,0,21,5,2,16,False
27.93,52.73,371.85,2024,4,15,0,21,10,2,16,False
24.23,54.35,282.38,2024,4,15,0,21,15,2,16,False
18.36,35.93,566.25,2024,4,15,0,21,20,2,16,False
18.17,41.66,728.68,2024,4,15,0,21,25,2,16,False
21.2,69.74,133.03,2024,4,15,0,21,30,2,16,False
19.96,64.94,446.34,2024,4,15,0,21,35,2,16,False
26.13,44.37,780.93,2024,4,15,0,21,40,2,16,False
26.45,69.46,700.14,2024,4,15,0,21,45,2,16,False
20.59,32.79,637.05,2024,4,15,0,21,50,2,16,False
21.26,43.95,116.17,2024,4,15,0,21,55,2,16,False
20.36,52.21,213.4,2024,4,15,0,22,0,2,16,False
27.08,54.84,762.83,2024,4,15,0,22,5,2,16,False
23.03,62.21,753.61,2024,4,15,0,22,10,2,16,False
24.56,59.47,745.62,2024,4,15,0,22,15,2,16,False
22.15,57.52,391.26,2024,4,15,0,22,20,2,16,False
24.31,68.97,884.68,2024,4,15,0,22,25,2,16,False
21.86,53.93,735.0,2024,4,15,0,22,30,2,16,False
21.4,30.26,249.45,2024,4,15,0,22,35,2,16,False
24.34,54.67,419.32,2024,4,15,0,22,40,2,16,False
23.91,60.36,615.6,2024,4,15,0,22,45,2,16,False
20.94,66.72,692.99,2024,4,15,0,22,50,2,16,False
19.49,45.69,744.42,2024,4,15,0,22,55,2,16,False
21.69,32.06,399.09,2024,4,15,0,23,0,2,16,False
22.15,35.07,500.17,2024,4,15,0,23,5,2,16,False
24.29,66.32,849.83,2024,4,15,0,23,10,2,16,False
27.15,68.02,520.71,2024,4,15,0,23,15,2,16,False
18.36,39.3,576.22,2024,4,15,0,23,20,2,16,False
20.44,57.02,430.88,2024,4,15,0,23,25,2,16,False
19.94,48.93,550.4351789883675,2024,4,15,0,23,30,2,16,False
23.02,54.17,227.32,2024,4,15,0,23,35,2,16,False
22.3,32.01,402.72,2024,4,15,0,23,40,2,16,False
25.29,68.56,167.96,2024,4,15,0,23,45,2,16,False
20.42,50.043729282057186,951.55,2024,4,15,0,23,50,2,16,False
23.94,60.9,980.85,2024,4,15,0,23,55,2,16,False
26.84,50.66,833.81,2024,4,16,1,0,0,2,16,False
27.11,64.27,817.13,2024,4,16,1,0,5,2,16,False
27.59,55.31,492.46,2024,4,16,1,0,10,2,16,False
25.73,42.83,897.1,2024,4,16,1,0,15,2,16,False
22.995822802039598,49.94,449.93,2024,4,16,1,0,20,2,16,False
20.35,61.62,592.02,2024,4,16,1,0,25,2,16,False
19.98,40.73,495.43,2024,4,16,1,0,30,2,16,False
18.06,61.48,566.99,2024,4,16,1,0,35,2,16,False
25.07,58.35,943.87,2024,4,16,1,0,40,2,16,False
27.37,30.33,681.37,2024,4,16,1,0,45,2,16,False
19.87,64.67,823.12,2024,4,16,1,0,50,2,16,False
24.37,50.83,796.66,2024,4,16,1,0,55,2,16,False
25.46,67.1,405.91,2024,4,16,1,1,0,2,16,False
27.28,30.43,466.4,2024,4,16,1,1,5,2,16,False
24.47,64.47,896.35,2024,4,16,1,1,10,2,16,False
27.7,60.81,762.9,2024,4,16,1,1,15,2,16,False
21.45,56.44,660.04,2024,4,16,1,1,20,2,16,False
21.5,53.92,872.21,2024,4,16,1,1,25,2,16,False
23.43,53.97,861.38,2024,4,16,1,1,30,2,16,False
